project_id,state,district,latitude,longitude,project_type,implementing_department,land_area_hectares,families_affected,compensation_assessed_inr,compensation_disbursed_pct,legal_disputes_count,notification_date,approval_stage,rr_progress_pct,stakeholder_responsiveness,historical_dept_avg_delay_days,last_activity_date,risk_score_raw,delayed,delay_days,project_budget,status,actual_end_date,action_taken,final_outcome,created_by
LA-2025-0104,Karnataka,Belagavi,14.886,75.6966,Highway,State PWD,48.3,268,115865000,63.1,0,2025-01-12,Stage 3 of 5,45.2,Medium,126,2026-08-29,0.197,N,6,473300000,Ongoing,,,,seed_officer_011
LA-2023-0105,Bihar,Muzaffarpur,25.6899,85.3676,Highway,State PWD,15.7,26,146488000,49.6,0,2023-03-22,Stage 2 of 5,57.9,High,238,2026-09-01,0.043,N,4,906880000,Completed,2024-02-02,,On Time,seed_officer_040
LA-2023-0106,Karnataka,Bengaluru Rural,14.9993,76.1107,Irrigation/Water Res.,State Water Resources Dept,10.1,51,44148000,53.5,0,2023-06-25,Stage 3 of 5,48.4,Medium,234,2026-08-31,0.162,N,7,180120000,Completed,2026-03-21,,On Time,seed_officer_007
LA-2022-0107,Madhya Pradesh,Indore,22.5322,78.7685,Irrigation/Water Res.,State Water Resources Dept,25.7,62,198732000,62.2,0,2022-01-09,Stage 4 of 5,51.6,High,75,2026-08-19,0.312,Y,97,959330000,Completed,2023-04-10,True,Delayed - Resolved,seed_officer_008
LA-2023-0108,Tamil Nadu,Chennai,11.6296,78.4916,Industrial Corridor,State Industrial Dev. Corp,14.9,110,120153000,87.4,1,2023-09-23,Stage 5 of 5,85.7,High,176,2026-08-22,0.214,N,10,358370000,Completed,2024-09-11,,On Time,seed_officer_018
LA-2021-0109,Odisha,Sundargarh,21.4668,84.5352,Power Transmission,Power Grid Corp,123.4,638,1071437000,54.6,0,2021-12-11,Stage 2 of 5,51.6,Low,248,2026-08-18,0.277,N,2,3526960000,Completed,2023-07-07,,On Time,seed_officer_022
LA-2023-0110,Odisha,Cuttack,21.413,85.3385,Highway,State PWD,65.7,137,451976000,39.2,4,2023-03-21,Stage 3 of 5,39.4,Low,198,2026-09-02,0.484,Y,520,1960220000,Ongoing,,False,,seed_officer_033
LA-2022-0111,Uttar Pradesh,Varanasi,26.5839,81.3104,Urban Infra/Metro,Urban Dev. Authority,38.2,255,236590000,39.4,1,2022-10-07,Stage 2 of 5,48.3,Low,164,2026-06-21,0.399,Y,331,906710000,Ongoing,,False,,seed_officer_004
LA-2020-0112,Bihar,Patna,24.7777,85.0769,Highway,State PWD,6.6,32,52626000,40.0,3,2020-11-23,Stage 3 of 5,34.1,Low,177,2026-08-31,0.495,Y,523,237000000,Completed,2021-05-03,False,Delayed - Unresolved,seed_officer_018
LA-2020-0113,Gujarat,Ahmedabad,22.7473,71.724,Railway,Ministry of Railways,7.5,47,23073000,61.6,0,2020-11-23,Stage 3 of 5,57.6,Medium,101,2026-09-03,0.203,N,5,75310000,Completed,2022-01-29,,On Time,seed_officer_022
LA-2023-0114,West Bengal,Howrah,22.5126,87.8533,Railway,State Railway Infra Corp,19.6,72,146509000,39.9,0,2023-10-31,Stage 1 of 5,46.3,High,163,2026-06-05,0.306,Y,76,758530000,Ongoing,,True,,seed_officer_011
LA-2022-0115,Tamil Nadu,Salem,10.8815,78.2208,Irrigation/Water Res.,State Water Resources Dept,7.5,64,53570000,81.0,1,2022-03-20,Stage 4 of 5,74.0,High,101,2026-09-01,0.219,N,17,161250000,Completed,2024-04-16,,On Time,seed_officer_036
LA-2023-0116,Madhya Pradesh,Bhopal,22.4111,78.9403,Railway,Ministry of Railways,13.1,71,113866000,56.0,4,2023-11-18,Stage 4 of 5,63.0,High,245,2026-08-25,0.518,Y,311,373790000,Ongoing,,True,,seed_officer_005
LA-2025-0117,Andhra Pradesh,Vijayawada,15.759,79.1416,Highway,NHAI,9.8,45,33065000,73.4,1,2025-08-21,Stage 4 of 5,65.5,Medium,212,2026-08-25,0.143,N,16,95000000,Ongoing,,,,seed_officer_024
LA-2022-0118,Uttar Pradesh,Agra,26.8836,81.1273,Irrigation/Water Res.,State Water Resources Dept,15.8,157,154576000,81.6,0,2022-04-01,Stage 4 of 5,58.2,High,242,2026-09-04,0.063,N,16,705700000,Completed,2025-02-14,,On Time,seed_officer_028
LA-2025-0119,Andhra Pradesh,Vijayawada,16.1829,79.7866,Highway,NHAI,68.1,538,447115000,55.9,0,2025-08-03,Stage 2 of 5,31.4,Medium,216,2026-08-15,0.199,N,4,1848090000,Ongoing,,,,seed_officer_020
LA-2025-0120,Gujarat,Vadodara,22.1781,70.6451,Highway,NHAI,20.1,23,166400000,60.9,0,2025-05-06,Stage 3 of 5,44.1,Medium,197,2026-08-29,0.0,N,45,858510000,Ongoing,,,,seed_officer_023
LA-2023-0121,Bihar,Gaya,25.5994,84.9244,Highway,NHAI,15.7,89,125228000,100.0,0,2023-11-23,Stage 5 of 5,84.2,Medium,80,2026-08-31,0.094,N,16,476120000,Completed,2024-04-30,,On Time,seed_officer_007
LA-2023-0122,Rajasthan,Udaipur,27.1475,74.6204,Industrial Corridor,DMIC/NICDC,5.1,39,22766000,78.1,0,2023-11-17,Stage 5 of 5,64.8,Low,101,2026-08-21,0.309,Y,111,99170000,Ongoing,,False,,seed_officer_040
LA-2024-0123,West Bengal,Howrah,22.4407,88.1682,Railway,Ministry of Railways,59.0,135,546159000,89.0,0,2024-04-03,Stage 4 of 5,56.5,Medium,116,2026-09-01,0.192,N,46,1910250000,Ongoing,,,,seed_officer_011
LA-2025-0124,Uttar Pradesh,Meerut,26.7644,81.2092,Irrigation/Water Res.,State Water Resources Dept,3.2,11,10771000,100.0,0,2025-05-11,Stage 5 of 5,90.4,High,62,2026-09-04,0.084,N,4,40080000,Ongoing,,,,seed_officer_027
LA-2022-0125,Maharashtra,Pune,19.9148,75.5511,Highway,NHAI,14.9,116,127997000,71.4,0,2022-12-08,Stage 4 of 5,64.9,High,22,2026-09-02,0.151,N,8,729020000,Completed,2024-10-20,,On Time,seed_officer_022
LA-2023-0126,Maharashtra,Satara,19.6514,75.7409,Highway,State PWD,6.2,13,13513000,52.3,0,2023-11-17,Stage 2 of 5,49.1,Medium,97,2026-08-15,0.11,N,18,72520000,Completed,2025-08-15,,On Time,seed_officer_016
LA-2023-0127,Andhra Pradesh,Guntur,16.5124,79.6269,Highway,NHAI,20.7,215,138385000,59.5,4,2023-08-28,Stage 4 of 5,51.7,Low,262,2026-09-01,0.363,Y,774,547470000,Ongoing,,False,,seed_officer_007
LA-2021-0128,Andhra Pradesh,Kurnool,16.4324,80.133,Industrial Corridor,State Industrial Dev. Corp,6.7,23,52283000,71.4,1,2021-08-24,Stage 3 of 5,57.0,Medium,152,2026-08-28,0.286,N,8,246160000,Completed,2022-07-26,,On Time,seed_officer_031
LA-2023-0129,Uttar Pradesh,Noida,27.1901,81.2275,Railway,Ministry of Railways,45.9,165,368450000,66.6,0,2023-10-09,Stage 3 of 5,38.9,Medium,145,2026-08-24,0.249,N,24,1339790000,Completed,2023-10-21,,On Time,seed_officer_030
LA-2023-0130,Karnataka,Belagavi,15.6733,75.4145,Irrigation/Water Res.,State Water Resources Dept,12.5,108,52528000,37.1,2,2023-01-28,Stage 2 of 5,27.9,High,58,2026-08-25,0.542,Y,86,237500000,Completed,2026-08-13,True,Delayed - Resolved,seed_officer_015
LA-2022-0131,Maharashtra,Nagpur,19.398,75.5716,Urban Infra/Metro,State Metro Rail Corp,30.9,211,298153000,42.9,0,2022-02-27,Stage 2 of 5,19.8,High,210,2026-07-19,0.222,N,2,1726810000,Completed,2022-12-29,,On Time,seed_officer_013
LA-2021-0132,Gujarat,Rajkot,21.8865,71.291,Highway,State PWD,8.0,35,54279000,63.7,0,2021-12-26,Stage 3 of 5,58.1,Low,124,2026-08-22,0.156,N,13,194060000,Completed,2022-09-24,,On Time,seed_officer_018
LA-2025-0133,Tamil Nadu,Chennai,11.3717,78.5048,Irrigation/Water Res.,State Water Resources Dept,95.0,223,556094000,93.3,0,2025-07-14,Stage 5 of 5,82.1,Medium,287,2026-09-01,0.21,N,7,2085990000,Ongoing,,,,seed_officer_023
LA-2025-0134,Uttar Pradesh,Kanpur,26.787,81.4953,Railway,State Railway Infra Corp,11.6,62,110495000,51.1,5,2025-03-18,Stage 4 of 5,46.4,Medium,244,2026-07-24,0.468,Y,894,352260000,Ongoing,,True,,seed_officer_035
LA-2021-0135,Madhya Pradesh,Jabalpur,22.4088,78.4841,Highway,NHAI,41.8,69,269102000,80.0,0,2021-10-12,Stage 5 of 5,73.0,High,226,2026-08-17,0.0,N,14,904290000,Completed,2021-10-23,,On Time,seed_officer_008
LA-2021-0136,Uttar Pradesh,Ghaziabad,27.1716,80.8592,Highway,NHAI,19.8,48,182797000,87.6,0,2021-02-08,Stage 4 of 5,61.1,Medium,290,2026-07-26,0.0,N,15,1122820000,Completed,2021-06-29,,On Time,seed_officer_038
LA-2023-0137,Gujarat,Vadodara,22.6008,71.311,Highway,NHAI,2.6,6,5430000,92.0,0,2023-02-08,Stage 4 of 5,65.6,Low,240,2026-08-15,0.138,N,32,18920000,Completed,2024-06-20,,On Time,seed_officer_007
LA-2021-0138,Odisha,Ganjam,20.3613,85.608,Railway,State Railway Infra Corp,6.5,9,16742000,65.8,0,2021-05-03,Stage 3 of 5,54.7,Medium,230,2026-09-04,0.245,N,31,73250000,Completed,2023-11-25,,On Time,seed_officer_021
LA-2024-0139,Rajasthan,Alwar,26.8425,74.2438,Industrial Corridor,State Industrial Dev. Corp,16.6,51,81810000,53.4,0,2024-12-08,Stage 2 of 5,51.0,Low,97,2026-08-31,0.233,N,2,531840000,Ongoing,,,,seed_officer_025
LA-2025-0140,Uttar Pradesh,Agra,27.3157,80.636,Railway,Ministry of Railways,79.1,248,522253000,38.5,1,2025-07-22,Stage 2 of 5,37.2,High,384,2026-07-20,0.468,Y,408,2247480000,Ongoing,,False,,seed_officer_017
LA-2026-0141,Uttar Pradesh,Lucknow,26.6398,81.0022,Irrigation/Water Res.,State Water Resources Dept,15.8,200,154559000,45.9,0,2026-02-28,Stage 2 of 5,40.8,Medium,183,2026-08-31,0.292,N,23,631240000,Ongoing,,,,seed_officer_001
LA-2023-0142,Gujarat,Bharuch,22.4128,71.4188,Highway,NHAI,50.4,209,445693000,73.7,0,2023-08-31,Stage 3 of 5,63.0,Medium,143,2026-08-23,0.137,N,7,2911090000,Completed,2025-08-13,,On Time,seed_officer_024
LA-2023-0143,Uttar Pradesh,Varanasi,26.3271,81.399,Railway,Ministry of Railways,25.7,102,175981000,62.5,0,2023-12-17,Stage 3 of 5,47.4,Low,292,2026-09-04,0.343,Y,188,799950000,Ongoing,,False,,seed_officer_022
LA-2022-0144,Andhra Pradesh,Anantapur,16.3105,80.1508,Railway,State Railway Infra Corp,61.0,120,146677000,81.0,0,2022-11-14,Stage 4 of 5,76.4,Medium,259,2026-08-18,0.155,N,14,797260000,Completed,2023-02-20,,On Time,seed_officer_008
LA-2021-0145,Andhra Pradesh,Guntur,15.7818,79.3304,Highway,State PWD,7.6,13,63410000,62.9,0,2021-11-20,Stage 2 of 5,43.6,Low,290,2026-08-31,0.113,N,3,191240000,Completed,2025-11-05,,On Time,seed_officer_027
LA-2025-0146,Karnataka,Belagavi,15.3868,75.8155,Highway,State PWD,8.1,7,47342000,85.6,0,2025-08-31,Stage 5 of 5,63.8,Low,79,2026-09-01,0.169,N,13,167650000,Ongoing,,,,seed_officer_019
LA-2024-0147,Odisha,Cuttack,21.2853,85.4115,Highway,NHAI,20.8,53,104441000,54.8,0,2024-08-19,Stage 2 of 5,50.2,High,63,2026-08-20,0.161,N,10,440150000,Ongoing,,,,seed_officer_027
LA-2024-0148,Tamil Nadu,Salem,10.6403,78.9545,Industrial Corridor,State Industrial Dev. Corp,149.1,189,652768000,48.5,0,2024-12-30,Stage 3 of 5,47.6,Medium,247,2026-07-23,0.34,Y,460,2021660000,Ongoing,,False,,seed_officer_040
LA-2021-0149,Tamil Nadu,Tiruchirappalli,11.7159,78.965,Railway,State Railway Infra Corp,43.9,83,293775000,75.3,0,2021-09-27,Stage 3 of 5,58.8,Medium,398,2026-07-27,0.253,N,9,1171350000,Completed,2025-11-17,,On Time,seed_officer_026
LA-2021-0150,Bihar,Darbhanga,25.3058,85.5261,Railway,Ministry of Railways,16.2,208,141088000,79.0,0,2021-02-15,Stage 4 of 5,53.8,Low,171,2026-09-04,0.07,N,44,491460000,Completed,2021-04-27,,On Time,seed_officer_020
LA-2024-0151,Tamil Nadu,Madurai,11.3667,79.0627,Industrial Corridor,State Industrial Dev. Corp,123.1,471,624509000,99.5,0,2024-01-15,Stage 5 of 5,86.3,Low,160,2026-09-02,0.2,N,1,1874650000,Completed,2025-09-26,,On Time,seed_officer_028
LA-2025-0152,Rajasthan,Udaipur,27.4833,74.4088,Highway,State PWD,32.5,192,321034000,40.6,0,2025-08-23,Stage 2 of 5,50.7,High,306,2026-09-01,0.191,N,6,1400720000,Ongoing,,,,seed_officer_029
LA-2024-0153,Tamil Nadu,Salem,11.5974,78.4242,Irrigation/Water Res.,State Water Resources Dept,22.1,63,119217000,51.9,1,2024-04-01,Stage 2 of 5,43.5,Low,234,2026-08-29,0.305,Y,645,677620000,Ongoing,,False,,seed_officer_033
LA-2022-0154,Andhra Pradesh,Kurnool,16.1217,79.2151,Highway,NHAI,11.7,59,102066000,37.8,0,2022-02-27,Stage 1 of 5,47.1,Low,347,2026-09-01,0.25,N,5,677600000,Completed,2022-08-23,,On Time,seed_officer_006
LA-2024-0155,Rajasthan,Udaipur,26.9539,74.799,Railway,State Railway Infra Corp,6.7,53,30452000,75.7,0,2024-10-23,Stage 4 of 5,72.4,Medium,154,2026-08-27,0.207,N,3,102080000,Ongoing,,,,seed_officer_006
LA-2023-0156,Gujarat,Surat,22.2385,71.5983,Railway,State Railway Infra Corp,12.9,102,96804000,95.3,0,2023-12-18,Stage 5 of 5,94.5,Medium,264,2026-07-18,0.061,N,7,287710000,Completed,2024-05-09,,On Time,seed_officer_015
LA-2023-0157,Tamil Nadu,Coimbatore,10.6966,78.742,Highway,NHAI,7.3,19,59686000,89.0,0,2023-06-03,Stage 4 of 5,70.0,Low,306,2026-09-03,0.026,N,12,171660000,Completed,2023-07-08,,On Time,seed_officer_002
LA-2024-0158,Uttar Pradesh,Lucknow,26.5085,81.3951,Highway,NHAI,21.5,109,169102000,74.1,1,2024-12-03,Stage 4 of 5,68.8,High,262,2026-08-15,0.292,N,0,582110000,Ongoing,,,,seed_officer_031
LA-2024-0159,Tamil Nadu,Tiruchirappalli,11.4396,78.6724,Industrial Corridor,State Industrial Dev. Corp,14.1,85,97151000,66.3,0,2024-07-18,Stage 2 of 5,58.6,High,237,2026-09-01,0.471,Y,1157,405120000,Ongoing,,True,,seed_officer_030
LA-2025-0160,Maharashtra,Aurangabad,20.021,75.2478,Irrigation/Water Res.,State Water Resources Dept,7.9,23,64341000,81.2,0,2025-10-24,Stage 4 of 5,54.8,High,58,2026-08-31,0.083,N,20,384100000,Ongoing,,,,seed_officer_025
LA-2021-0161,Uttar Pradesh,Varanasi,26.749,80.6972,Railway,State Railway Infra Corp,48.8,538,245104000,87.9,0,2021-11-21,Stage 5 of 5,84.3,Low,323,2026-06-28,0.202,N,14,1154100000,Completed,2022-11-22,,On Time,seed_officer_016
LA-2020-0162,Maharashtra,Nagpur,19.5273,76.1333,Highway,NHAI,16.7,77,160819000,16.2,1,2020-11-08,Stage 1 of 5,16.8,High,215,2026-08-27,0.165,N,4,569510000,Completed,2023-02-03,,On Time,seed_officer_007
LA-2020-0163,Tamil Nadu,Salem,10.8547,78.2695,Highway,NHAI,13.8,138,90008000,92.8,0,2020-09-10,Stage 5 of 5,84.9,Medium,111,2026-09-01,0.007,N,3,381400000,Completed,2022-09-05,,On Time,seed_officer_012
LA-2023-0164,Rajasthan,Alwar,26.6318,74.2009,Highway,NHAI,21.9,93,180330000,44.8,0,2023-07-14,Stage 2 of 5,45.2,Medium,228,2026-08-27,0.249,N,25,640820000,Completed,2026-04-16,,On Time,seed_officer_036
LA-2021-0165,Andhra Pradesh,Vijayawada,15.3259,80.1319,Industrial Corridor,State Industrial Dev. Corp,19.3,36,60323000,52.6,0,2021-02-07,Stage 2 of 5,54.6,Medium,161,2026-08-14,0.246,N,30,201320000,Completed,2024-01-15,,On Time,seed_officer_030
LA-2021-0166,Madhya Pradesh,Indore,23.3559,79.2372,Highway,State PWD,15.5,84,38833000,0.0,12,2021-10-22,Stage 3 of 5,2.2,Medium,208,2026-06-02,1.285,Y,412,214300000,Ongoing,,False,,seed_officer_034
LA-2023-0167,Andhra Pradesh,Anantapur,16.4084,79.8188,Highway,State PWD,24.0,109,196588000,38.4,8,2023-06-26,Stage 5 of 5,36.0,Low,391,2026-04-30,0.637,Y,423,571090000,Stalled,,False,Shelved,seed_officer_029
LA-2021-0168,Karnataka,Hubballi-Dharwad,14.7994,75.6151,Highway,State PWD,28.5,122,84347000,78.1,0,2021-09-21,Stage 4 of 5,63.4,Medium,291,2026-08-28,0.095,N,11,410210000,Completed,2025-05-26,,On Time,seed_officer_011
LA-2024-0169,Andhra Pradesh,Kurnool,15.531,79.3282,Power Transmission,State Electricity Board,15.1,40,132919000,56.0,0,2024-02-18,Stage 3 of 5,36.4,High,193,2026-09-03,0.143,N,7,641690000,Completed,2024-06-25,,On Time,seed_officer_017
LA-2021-0170,Odisha,Cuttack,20.9893,85.3114,Railway,State Railway Infra Corp,33.0,185,304137000,0.3,4,2021-09-19,Stage 2 of 5,0.4,Low,27,2026-06-01,0.761,Y,50,963380000,Ongoing,,False,,seed_officer_034
LA-2024-0171,Karnataka,Hubballi-Dharwad,15.1065,75.3946,Highway,NHAI,19.7,93,69078000,49.4,0,2024-02-20,Stage 2 of 5,42.7,Medium,134,2026-09-03,0.167,N,41,251600000,Completed,2026-03-10,,On Time,seed_officer_018
LA-2022-0172,Bihar,Muzaffarpur,25.0924,85.8134,Industrial Corridor,State Industrial Dev. Corp,22.8,101,202567000,48.6,1,2022-01-17,Stage 3 of 5,51.8,Low,388,2026-08-01,0.277,N,30,865950000,Completed,2026-07-09,,On Time,seed_officer_019
LA-2020-0173,Uttar Pradesh,Noida,26.7507,80.3578,Power Transmission,State Electricity Board,10.4,26,75462000,100.0,0,2020-12-25,Stage 5 of 5,94.5,Low,105,2026-09-03,0.002,N,11,320810000,Completed,2021-10-07,,On Time,seed_officer_022
LA-2022-0174,Uttar Pradesh,Ghaziabad,26.5128,80.7273,Highway,NHAI,33.2,35,142927000,69.9,0,2022-12-15,Stage 3 of 5,49.0,Medium,39,2026-08-17,0.183,N,24,790610000,Completed,2025-11-24,,On Time,seed_officer_009
LA-2024-0175,Uttar Pradesh,Noida,26.68,80.8363,Irrigation/Water Res.,State Water Resources Dept,5.7,62,47007000,56.1,0,2024-10-18,Stage 3 of 5,56.3,High,252,2026-09-04,0.241,N,1,167120000,Ongoing,,,,seed_officer_025
LA-2023-0176,Gujarat,Surat,21.7571,70.6343,Urban Infra/Metro,State Metro Rail Corp,6.0,26,18196000,75.3,0,2023-01-10,Stage 4 of 5,59.9,Medium,231,2026-09-02,0.043,N,8,69230000,Completed,2026-04-10,,On Time,seed_officer_005
LA-2023-0177,Tamil Nadu,Salem,10.5553,78.5724,Highway,State PWD,80.6,446,516050000,58.4,4,2023-07-12,Stage 3 of 5,55.5,Low,151,2026-04-26,0.56,Y,371,1919480000,Stalled,,False,Shelved,seed_officer_022
LA-2022-0178,Karnataka,Hubballi-Dharwad,15.4077,75.6288,Highway,State PWD,8.5,57,44018000,58.1,3,2022-05-30,Stage 4 of 5,46.7,Medium,191,2026-07-24,0.308,Y,104,141380000,Ongoing,,False,,seed_officer_004
LA-2022-0179,Odisha,Cuttack,21.1591,85.3676,Railway,State Railway Infra Corp,13.3,112,131438000,83.1,0,2022-07-03,Stage 4 of 5,53.9,High,302,2026-08-31,0.052,N,18,515250000,Completed,2024-05-06,,On Time,seed_officer_025
LA-2023-0180,West Bengal,Kolkata,23.1134,87.6245,Power Transmission,State Electricity Board,12.8,117,106375000,93.7,0,2023-08-11,Stage 4 of 5,77.3,Medium,198,2026-08-31,0.147,N,12,601280000,Completed,2024-10-20,,On Time,seed_officer_031
LA-2022-0181,Bihar,Patna,25.0949,85.095,Power Transmission,State Electricity Board,5.4,10,45235000,70.4,0,2022-06-21,Stage 3 of 5,60.1,High,180,2026-09-02,0.128,N,10,174130000,Completed,2024-05-17,,On Time,seed_officer_020
LA-2021-0182,Andhra Pradesh,Kurnool,15.6013,79.254,Highway,State PWD,27.1,101,258479000,53.2,2,2021-11-28,Stage 3 of 5,44.0,High,20,2026-07-07,0.475,Y,56,912310000,Completed,2026-02-01,False,Delayed - Unresolved,seed_officer_035
LA-2020-0183,Odisha,Cuttack,21.3991,85.0985,Industrial Corridor,DMIC/NICDC,5.7,34,28633000,82.9,1,2020-10-20,Stage 4 of 5,97.3,Low,93,2026-08-24,0.074,N,22,90470000,Completed,2024-07-13,,On Time,seed_officer_015
LA-2022-0184,Bihar,Bhagalpur,24.5761,84.7708,Highway,State PWD,17.1,112,108156000,81.8,0,2022-06-10,Stage 4 of 5,82.4,Medium,361,2026-09-03,0.0,N,9,372510000,Completed,2024-11-18,,On Time,seed_officer_032
LA-2025-0185,Andhra Pradesh,Visakhapatnam,16.4065,79.1651,Highway,State PWD,6.5,59,48338000,45.8,2,2025-03-12,Stage 3 of 5,49.3,Medium,303,2026-08-31,0.322,Y,206,193460000,Ongoing,,True,,seed_officer_022
LA-2025-0186,Maharashtra,Raigad,20.2808,76.1611,Railway,State Railway Infra Corp,15.5,157,106544000,100.0,0,2025-08-18,Stage 5 of 5,100.0,Medium,150,2026-08-31,0.0,N,2,583700000,Ongoing,,,,seed_officer_011
LA-2020-0187,Karnataka,Hubballi-Dharwad,14.9679,75.1842,Irrigation/Water Res.,State Water Resources Dept,6.5,52,44319000,65.0,0,2020-10-17,Stage 3 of 5,44.4,Low,185,2026-09-03,0.263,N,30,162410000,Completed,2025-11-01,,On Time,seed_officer_040
LA-2025-0188,Andhra Pradesh,Anantapur,15.8768,79.743,Highway,NHAI,41.2,311,232717000,59.8,5,2025-07-25,Stage 5 of 5,55.2,Medium,20,2026-02-20,0.553,Y,49,684250000,Stalled,,True,Delayed - Unresolved,seed_officer_026
LA-2025-0189,West Bengal,Kolkata,22.4902,88.2323,Highway,NHAI,14.0,24,63793000,49.9,0,2025-06-30,Stage 2 of 5,44.7,High,168,2026-09-04,0.097,N,3,254450000,Ongoing,,,,seed_officer_028
LA-2025-0190,Maharashtra,Nagpur,19.4133,76.2364,Railway,State Railway Infra Corp,12.5,49,107285000,36.7,0,2025-08-04,Stage 2 of 5,34.1,Low,351,2026-09-03,0.351,Y,108,450080000,Ongoing,,True,,seed_officer_012
LA-2025-0191,Uttar Pradesh,Lucknow,26.4895,80.8102,Highway,State PWD,18.5,89,112167000,37.0,1,2025-04-24,Stage 3 of 5,42.0,High,513,2026-08-03,0.263,N,1,367080000,Ongoing,,,,seed_officer_025
LA-2022-0192,Rajasthan,Udaipur,27.5071,74.2478,Railway,Ministry of Railways,8.0,60,61959000,21.1,2,2022-06-14,Stage 2 of 5,10.8,High,64,2026-08-17,0.521,Y,120,237440000,Completed,2022-08-25,True,Delayed - Resolved,seed_officer_030
LA-2023-0193,Maharashtra,Nashik,19.5489,76.0331,Railway,State Railway Infra Corp,38.8,459,397470000,71.6,0,2023-09-23,Stage 4 of 5,44.9,Low,271,2026-08-28,0.3,N,11,1188300000,Completed,2025-04-24,,On Time,seed_officer_025
LA-2024-0194,Bihar,Bhagalpur,25.2494,85.49,Power Transmission,State Electricity Board,48.2,68,353076000,67.0,0,2024-05-03,Stage 3 of 5,51.6,Medium,153,2026-08-10,0.285,N,12,1135900000,Ongoing,,,,seed_officer_017
LA-2024-0195,Rajasthan,Jaipur,26.4953,74.4484,Highway,State PWD,52.0,19,288229000,83.1,0,2024-10-14,Stage 4 of 5,86.9,Medium,158,2026-09-04,0.0,N,6,973170000,Ongoing,,,,seed_officer_002
LA-2023-0196,Karnataka,Bengaluru Rural,15.4241,76.2403,Railway,State Railway Infra Corp,32.1,42,131019000,75.6,1,2023-03-06,Stage 4 of 5,78.8,Low,211,2026-08-09,0.354,Y,480,741740000,Completed,2024-12-11,True,Delayed - Resolved,seed_officer_015
LA-2024-0197,Karnataka,Bengaluru Rural,14.9366,75.4968,Railway,Ministry of Railways,34.6,113,149448000,49.6,0,2024-02-27,Stage 2 of 5,44.5,Medium,100,2026-09-02,0.295,N,34,967220000,Completed,2025-04-11,,On Time,seed_officer_002
LA-2024-0198,Maharashtra,Nagpur,19.8572,75.4932,Irrigation/Water Res.,State Water Resources Dept,2.0,15,9810000,50.8,1,2024-11-24,Stage 2 of 5,48.4,Medium,20,2026-08-31,0.49,Y,15,53210000,Ongoing,,False,,seed_officer_002
LA-2021-0199,Uttar Pradesh,Agra,26.5866,80.8266,Industrial Corridor,State Industrial Dev. Corp,43.0,248,107236000,80.4,0,2021-02-27,Stage 4 of 5,69.8,High,173,2026-08-31,0.085,N,15,664310000,Completed,2023-12-16,,On Time,seed_officer_016
LA-2023-0200,Uttar Pradesh,Noida,26.5115,80.512,Power Transmission,State Electricity Board,104.0,386,873880000,88.7,0,2023-02-09,Stage 4 of 5,80.2,Low,49,2026-08-31,0.0,N,32,4844740000,Completed,2024-07-05,,On Time,seed_officer_008
LA-2023-0201,Andhra Pradesh,Anantapur,15.4698,79.9461,Industrial Corridor,State Industrial Dev. Corp,4.8,27,24601000,69.6,0,2023-10-20,Stage 3 of 5,59.6,High,245,2026-08-17,0.188,N,5,137720000,Completed,2024-04-14,,On Time,seed_officer_030
LA-2022-0202,Tamil Nadu,Madurai,10.5578,79.0025,Power Transmission,State Electricity Board,33.8,80,222447000,66.3,0,2022-09-08,Stage 3 of 5,61.8,Low,220,2026-09-03,0.168,N,17,889380000,Completed,2023-06-13,,On Time,seed_officer_011
LA-2025-0203,Uttar Pradesh,Agra,26.539,80.7135,Highway,NHAI,7.8,31,37359000,68.2,5,2025-10-01,Stage 5 of 5,50.8,Medium,92,2026-04-08,0.58,Y,157,152430000,Stalled,,False,Shelved,seed_officer_011
LA-2022-0204,Andhra Pradesh,Guntur,15.5148,80.1437,Irrigation/Water Res.,State Water Resources Dept,17.6,104,130949000,88.2,0,2022-05-02,Stage 5 of 5,73.5,Medium,264,2026-09-01,0.174,N,2,736290000,Completed,2023-09-23,,On Time,seed_officer_038
LA-2021-0205,Andhra Pradesh,Visakhapatnam,15.7042,79.2251,Railway,State Railway Infra Corp,20.0,58,145269000,83.2,0,2021-01-22,Stage 4 of 5,74.9,Medium,201,2026-08-29,0.007,N,11,445630000,Completed,2021-04-29,,On Time,seed_officer_037
LA-2023-0206,Maharashtra,Raigad,19.6505,75.1897,Railway,State Railway Infra Corp,5.3,10,28784000,39.0,0,2023-05-14,Stage 2 of 5,51.5,Medium,295,2026-09-03,0.194,N,10,106920000,Completed,2023-12-07,,On Time,seed_officer_026
LA-2025-0207,Rajasthan,Jodhpur,26.7353,73.6199,Railway,Ministry of Railways,8.0,37,41710000,21.4,3,2025-11-01,Stage 2 of 5,17.0,Low,246,2026-07-24,0.405,Y,424,141990000,Ongoing,,True,,seed_officer_038
